# ra   dec
1.507121549999999957e+02 2.710236000000000089e+00
1.506827199999999891e+02 2.418613000000000124e+00
1.507065169999999910e+02 1.851358000000000059e+00
1.507020699999999920e+02 1.820448000000000066e+00
1.506831569999999942e+02 2.764266000000000112e+00
1.507001999999999953e+02 2.749001999999999946e+00
1.500560480000000041e+02 2.349356999999999918e+00
1.500470390000000123e+02 2.652016999999999847e+00
1.500505159999999876e+02 2.673436000000000146e+00
1.500511909999999887e+02 2.063035000000000174e+00
1.500213459999999941e+02 2.722411999999999832e+00
1.500325990000000047e+02 2.091288000000000036e+00
1.500535969999999963e+02 2.735685999999999840e+00
1.500768730000000062e+02 1.817693000000000003e+00
1.500558690000000013e+02 1.813271999999999995e+00
1.500564660000000003e+02 1.819514999999999993e+00
1.500788440000000037e+02 2.132308000000000092e+00
1.500674050000000079e+02 2.472411999999999832e+00
1.500544989999999927e+02 2.557624999999999815e+00
1.500893079999999884e+02 1.936480999999999897e+00
1.500875839999999926e+02 2.604811000000000210e+00
1.500569749999999942e+02 1.994825000000000070e+00
1.500863919999999894e+02 1.750328000000000106e+00
1.501027840000000140e+02 1.730920000000000014e+00
1.501082220000000120e+02 2.024640999999999913e+00
1.500742689999999868e+02 2.030428000000000122e+00
1.500945759999999893e+02 2.653167999999999971e+00
1.499629750000000001e+02 2.071825000000000028e+00
1.499613300000000038e+02 2.369682000000000066e+00
1.499891330000000096e+02 1.808351000000000042e+00
1.499802620000000104e+02 2.690723999999999894e+00
1.499848000000000070e+02 2.719672999999999785e+00
1.500239489999999876e+02 2.130011000000000099e+00
1.498686989999999923e+02 2.108887999999999874e+00
1.498882959999999969e+02 2.431052000000000213e+00
1.498997830000000135e+02 1.812173999999999952e+00
1.498700670000000059e+02 2.154923000000000144e+00
1.498834259999999858e+02 2.752124999999999932e+00
1.496745040000000131e+02 1.705527999999999933e+00
1.496474690000000010e+02 2.633882999999999974e+00
1.496414230000000032e+02 2.599485000000000046e+00
1.505114859999999908e+02 2.565415999999999919e+00
1.505094520000000102e+02 2.553817000000000004e+00
1.504821349999999995e+02 1.956309999999999993e+00
1.504855070000000126e+02 1.980010999999999965e+00
1.504990880000000004e+02 1.731254999999999988e+00
1.504921319999999980e+02 1.698998000000000008e+00
1.504956170000000100e+02 1.724275000000000002e+00
1.504947400000000073e+02 1.720927000000000096e+00
1.504951430000000130e+02 1.725865999999999900e+00
1.505109870000000001e+02 2.600200000000000067e+00
1.505150940000000048e+02 2.626123999999999903e+00
1.505105680000000064e+02 2.621945000000000192e+00
1.505325530000000072e+02 1.761134999999999895e+00
1.505319580000000030e+02 1.766024999999999956e+00
1.505277810000000045e+02 1.746850999999999932e+00
1.505270130000000108e+02 1.752313999999999927e+00
1.505235250000000065e+02 1.735670000000000046e+00
1.505263109999999926e+02 1.755684000000000022e+00
1.505443459999999902e+02 2.076198999999999906e+00
1.505130190000000141e+02 2.406829999999999803e+00
1.505264430000000004e+02 2.706503000000000103e+00
1.505304419999999936e+02 2.736031999999999798e+00
1.505313270000000045e+02 2.749038999999999788e+00
1.505269999999999868e+02 2.719809000000000143e+00
1.505658219999999972e+02 2.448646999999999796e+00
1.505651499999999885e+02 2.451474999999999849e+00
1.505607229999999959e+02 2.434547999999999934e+00
1.505594509999999957e+02 2.427761999999999976e+00
1.505599180000000104e+02 2.432681000000000093e+00
1.505577509999999961e+02 2.781560999999999950e+00
1.505581469999999911e+02 2.794127000000000027e+00
1.505511380000000088e+02 2.765070999999999835e+00
1.505516629999999907e+02 2.766669999999999963e+00
1.505357999999999947e+02 2.193659999999999943e+00
1.505368369999999913e+02 2.202767999999999837e+00
1.500769070000000056e+02 1.708145999999999942e+00
1.500775899999999865e+02 1.699678000000000022e+00
1.500873899999999992e+02 1.742156999999999956e+00
1.500989700000000084e+02 2.656512999999999902e+00
1.500938040000000058e+02 2.630437000000000136e+00
1.500939060000000040e+02 2.679342999999999808e+00
1.500988539999999887e+02 2.717188000000000159e+00
1.500923260000000141e+02 2.683022999999999936e+00
1.500960000000000036e+02 2.707092999999999972e+00
1.501213019999999858e+02 2.443916000000000199e+00
1.501120950000000107e+02 2.397485999999999784e+00
1.500815849999999898e+02 2.744222999999999857e+00
1.500836119999999880e+02 2.741611999999999938e+00
1.500883760000000109e+02 2.766611999999999849e+00
1.500895120000000134e+02 2.766713000000000200e+00
1.501238789999999881e+02 1.869904000000000011e+00
1.501214799999999912e+02 1.864843000000000028e+00
1.501107379999999978e+02 2.776593999999999784e+00
1.501125319999999874e+02 2.784424000000000010e+00
1.501199770000000058e+02 1.628776000000000002e+00
1.501100900000000138e+02 1.586036000000000001e+00
1.501115690000000029e+02 1.590627999999999931e+00
1.501397729999999910e+02 2.862235000000000085e+00
1.501344939999999895e+02 2.838553000000000104e+00
1.501397980000000132e+02 2.877327999999999886e+00
1.501346059999999909e+02 2.853152999999999828e+00
1.501089880000000107e+02 2.237004999999999910e+00
1.501184550000000115e+02 2.275097999999999843e+00
1.501387620000000140e+02 2.569967999999999808e+00
1.501637360000000001e+02 2.323528000000000038e+00
1.501556600000000117e+02 2.284196000000000115e+00
1.501235029999999995e+02 2.639660999999999813e+00
1.494543510000000026e+02 2.493634000000000128e+00
1.494569909999999879e+02 2.509926999999999797e+00
1.494479090000000099e+02 2.481714000000000198e+00
1.494726699999999937e+02 2.687285999999999841e+00
1.495321700000000078e+02 2.414194000000000173e+00
1.495293130000000019e+02 2.403132999999999964e+00
1.495306109999999933e+02 2.412488999999999884e+00
1.495334750000000099e+02 2.437314000000000203e+00
1.494895830000000103e+02 2.759281000000000095e+00
1.494858999999999867e+02 2.758567000000000213e+00
1.495040779999999927e+02 2.471268999999999938e+00
1.495024919999999895e+02 2.469399999999999817e+00
1.495035330000000044e+02 2.476957000000000075e+00
1.496122300000000109e+02 1.858284000000000047e+00
1.496161869999999965e+02 1.884894999999999987e+00
1.496507049999999879e+02 1.909267999999999965e+00
1.496610860000000116e+02 1.662482999999999933e+00
1.496605529999999931e+02 1.654951000000000061e+00
1.496434749999999951e+02 1.645953999999999917e+00
1.496562189999999930e+02 2.552045999999999815e+00
1.496443329999999889e+02 2.575680000000000192e+00
1.496299410000000023e+02 1.978572999999999915e+00
1.496298299999999983e+02 1.982693999999999956e+00
1.496238390000000038e+02 2.278192000000000217e+00
1.494701980000000106e+02 2.478607999999999922e+00
1.494864860000000135e+02 2.194801000000000002e+00
1.494846510000000137e+02 2.191948000000000008e+00
1.494821900000000028e+02 2.183232999999999979e+00
1.494941159999999911e+02 1.914095000000000102e+00
1.494950589999999977e+02 1.921732999999999913e+00
1.494988030000000094e+02 1.947753999999999985e+00
1.494969289999999944e+02 1.944131999999999971e+00
1.495114020000000039e+02 1.682719000000000076e+00
1.495058239999999898e+02 1.659856999999999916e+00
1.495055370000000039e+02 1.673896999999999968e+00
1.494948799999999949e+02 2.319247999999999976e+00
1.494885859999999980e+02 2.291647000000000212e+00
1.494909499999999980e+02 2.314703000000000177e+00
1.497297820000000002e+02 1.980066000000000104e+00
1.497348859999999888e+02 2.010120000000000129e+00
1.497352439999999945e+02 2.016487999999999836e+00
1.497359189999999955e+02 2.027581000000000078e+00
1.497352400000000046e+02 2.597412999999999972e+00
1.497755390000000091e+02 2.569993999999999890e+00
1.497834699999999941e+02 2.615342000000000056e+00
1.497460599999999999e+02 2.322544999999999860e+00
1.497429700000000139e+02 2.630892999999999926e+00
1.497470690000000104e+02 2.354445999999999817e+00
1.497576009999999940e+02 2.717369999999999841e+00
1.498011360000000138e+02 1.809531999999999918e+00
1.498017409999999927e+02 1.830173999999999968e+00
1.498006129999999985e+02 1.832597000000000032e+00
1.497941629999999975e+02 2.175145999999999802e+00
1.498006570000000011e+02 1.870414000000000021e+00
1.498034069999999929e+02 1.895798000000000094e+00
1.498097620000000063e+02 2.820349999999999913e+00
1.498001590000000078e+02 2.778411999999999882e+00
1.498280379999999923e+02 2.550539999999999807e+00
1.498259850000000029e+02 2.552502000000000049e+00
1.498173720000000060e+02 2.507915999999999812e+00
1.498183329999999955e+02 2.838727000000000000e+00
1.497926520000000039e+02 1.646635000000000071e+00
1.497930159999999944e+02 1.655078000000000049e+00
1.498052690000000098e+02 2.595669000000000004e+00
1.498161849999999902e+02 1.703426000000000107e+00
1.498144859999999881e+02 1.695154000000000050e+00
1.498161810000000003e+02 1.712050000000000072e+00
1.498205370000000016e+02 1.740034999999999998e+00
1.498328449999999918e+02 2.384691000000000116e+00
1.498288909999999987e+02 2.376923999999999815e+00
1.498296330000000012e+02 2.385909999999999975e+00
1.498400729999999896e+02 2.690158999999999967e+00
1.498334820000000036e+02 2.669210999999999778e+00
1.498502440000000036e+02 2.424860999999999933e+00
1.502414239999999950e+02 2.674735999999999780e+00
1.502736060000000009e+02 1.795425999999999966e+00
1.502753679999999861e+02 1.819776999999999978e+00
1.502677480000000116e+02 1.775905000000000067e+00
1.502721510000000080e+02 1.804831999999999992e+00
1.502803659999999866e+02 2.100734000000000101e+00
1.502812270000000012e+02 2.110638999999999932e+00
1.502471969999999999e+02 2.475248999999999810e+00
1.502673609999999940e+02 2.795265000000000111e+00
1.502586760000000083e+02 2.757210999999999856e+00
1.502645280000000128e+02 2.791450999999999905e+00
1.502868159999999875e+02 1.932895999999999948e+00
1.502769470000000069e+02 1.885067999999999966e+00
1.502846529999999916e+02 1.931858000000000075e+00
1.503042729999999949e+02 2.835520999999999958e+00
1.503013510000000110e+02 2.836654999999999927e+00
1.503074149999999918e+02 1.633590000000000098e+00
1.502919190000000071e+02 1.639872999999999914e+00
1.503098850000000084e+02 1.955581000000000014e+00
1.503094470000000058e+02 1.962515000000000009e+00
1.503118749999999864e+02 1.977908999999999917e+00
1.502905130000000042e+02 2.285892000000000035e+00
1.502795889999999872e+02 2.271993999999999847e+00
1.503157689999999889e+02 2.318077000000000165e+00
1.503199830000000077e+02 2.342985000000000095e+00
1.503153179999999907e+02 2.318252999999999897e+00
1.503181580000000110e+02 2.336066000000000198e+00
1.503182390000000055e+02 2.338944000000000134e+00
1.503185579999999959e+02 2.634259999999999824e+00
1.503238110000000063e+02 2.669359000000000037e+00
1.503187969999999893e+02 2.648197999999999830e+00
1.503174679999999910e+02 2.641408000000000200e+00
1.502829619999999977e+02 2.062215999999999827e+00
1.502969459999999913e+02 2.405135000000000023e+00
1.503057080000000099e+02 2.118872000000000089e+00
1.503224730000000022e+02 1.821957999999999966e+00
1.507405640000000062e+02 1.762809000000000070e+00
1.507393280000000004e+02 1.755770999999999971e+00
1.507407340000000033e+02 1.785919000000000034e+00
1.507386390000000063e+02 1.775924000000000058e+00
1.507444859999999949e+02 2.695974000000000093e+00
1.507421950000000095e+02 2.684193000000000051e+00
1.507425550000000101e+02 2.697487000000000190e+00
1.507406479999999931e+02 2.689906000000000130e+00
1.507425570000000050e+02 2.707578999999999958e+00
1.507520299999999907e+02 2.434388000000000218e+00
1.507680420000000083e+02 1.827210999999999919e+00
1.507634999999999934e+02 1.813895999999999953e+00
1.507628290000000106e+02 1.809050999999999965e+00
1.507605839999999944e+02 1.798008000000000051e+00
1.507610640000000046e+02 1.814781999999999895e+00
1.494826999999999941e+02 1.902965999999999935e+00
1.494885649999999941e+02 2.509379000000000026e+00
1.494781040000000019e+02 1.925491999999999981e+00
1.494814930000000004e+02 1.947669000000000095e+00
1.494682139999999890e+02 1.965511000000000008e+00
1.494613699999999881e+02 1.926997000000000071e+00
1.496291339999999934e+02 2.660693000000000197e+00
1.495957520000000045e+02 2.677293999999999841e+00
1.495987619999999936e+02 2.100264999999999826e+00
1.496295560000000080e+02 2.388853999999999811e+00
1.496298740000000009e+02 2.109929000000000165e+00
1.496161769999999933e+02 2.136915000000000120e+00
1.496537219999999877e+02 2.179472000000000076e+00
1.494979140000000086e+02 1.895091999999999999e+00
1.494817930000000104e+02 1.876522000000000023e+00
1.494816240000000107e+02 1.880818000000000101e+00
1.494775309999999990e+02 1.862910999999999984e+00
1.494915650000000085e+02 2.523880999999999819e+00
1.494913219999999967e+02 2.528932000000000180e+00
1.494931669999999997e+02 2.537421999999999844e+00
1.494930099999999982e+02 2.545704000000000189e+00
1.507212660000000142e+02 2.745293000000000205e+00
1.507098939999999914e+02 2.147423999999999999e+00
1.507329459999999983e+02 1.857548999999999895e+00
1.507233429999999998e+02 2.540011999999999937e+00
1.507108920000000012e+02 2.787704000000000182e+00
1.504672260000000108e+02 2.557649000000000061e+00
1.504383929999999907e+02 2.598431999999999853e+00
1.504386289999999917e+02 2.003289000000000097e+00
1.504789340000000095e+02 1.728439000000000059e+00
1.504531719999999950e+02 1.690844999999999931e+00
1.504750150000000133e+02 2.635677999999999965e+00
1.504414429999999925e+02 2.343058999999999781e+00
1.504747380000000021e+02 1.742593999999999976e+00
1.502920689999999979e+02 2.700969999999999871e+00
1.503400919999999985e+02 2.451327000000000034e+00
1.503337019999999882e+02 2.805400999999999812e+00
1.503314589999999953e+02 2.794455999999999829e+00
1.503436790000000087e+02 2.204963999999999924e+00
1.503596259999999916e+02 1.983751000000000042e+00
1.503364610000000141e+02 2.574155000000000193e+00
1.503629630000000077e+02 2.048823000000000061e+00
1.503848900000000128e+02 2.036525000000000141e+00
1.503657750000000135e+02 2.705703000000000191e+00
1.501813150000000121e+02 2.394414999999999960e+00
1.501989820000000009e+02 2.116512999999999867e+00
1.501989910000000066e+02 2.132502000000000120e+00
1.501950180000000046e+02 2.110739999999999839e+00
1.501999739999999974e+02 2.143371999999999833e+00
1.502088709999999878e+02 2.481901999999999830e+00
1.502029479999999921e+02 2.466787000000000063e+00
1.502016739999999970e+02 2.457692999999999905e+00
1.502298230000000103e+02 2.209906999999999844e+00
1.502286379999999895e+02 2.210739999999999927e+00
1.502218790000000013e+02 2.172092000000000134e+00
1.502230979999999931e+02 2.183456000000000063e+00
1.502502790000000061e+02 1.893828000000000067e+00
1.505358439999999973e+02 2.196689000000000114e+00
1.505323429999999973e+02 2.178158999999999956e+00
1.505355959999999982e+02 2.197766999999999804e+00
1.505319719999999961e+02 2.178510000000000169e+00
1.505330840000000023e+02 2.188016999999999879e+00
1.505495479999999873e+02 2.488741000000000092e+00
1.505796850000000120e+02 2.252330000000000165e+00
1.505510590000000093e+02 1.968158000000000074e+00
1.505510859999999980e+02 1.970298000000000105e+00
1.505443640000000016e+02 1.943767000000000023e+00
1.505931009999999901e+02 1.677883999999999931e+00
1.505954220000000134e+02 1.688493999999999939e+00
1.505994410000000130e+02 2.623251999999999917e+00
1.506003149999999948e+02 2.632252999999999954e+00
1.505973559999999907e+02 2.617919000000000107e+00
1.505950039999999888e+02 2.613211000000000173e+00
1.505982190000000003e+02 2.631733999999999796e+00
1.505521950000000118e+02 2.029583999999999833e+00
1.505545419999999979e+02 2.041186000000000167e+00
1.505507029999999986e+02 2.027775999999999801e+00
1.505911879999999883e+02 2.644751999999999992e+00
1.505946610000000021e+02 2.666449000000000069e+00
1.506014639999999929e+02 2.381564000000000014e+00
1.505601169999999911e+02 2.713007999999999864e+00
1.505678159999999934e+02 2.150421999999999834e+00
1.505590719999999862e+02 2.105741000000000085e+00
1.506155420000000049e+02 2.437511999999999901e+00
1.506246199999999931e+02 2.790054000000000034e+00
1.505852830000000040e+02 2.177948999999999913e+00
1.505844950000000040e+02 2.176314000000000082e+00
1.506136820000000114e+02 1.893861000000000017e+00
1.506157680000000028e+02 1.657005000000000061e+00
1.506074370000000044e+02 1.612595999999999918e+00
1.506108969999999943e+02 1.644997000000000043e+00
1.506204219999999907e+02 1.978026000000000062e+00
1.506171539999999993e+02 1.964029000000000025e+00
1.494466449999999895e+02 2.466718999999999884e+00
1.494689199999999971e+02 2.212219000000000158e+00
1.494651969999999892e+02 2.201223000000000152e+00
1.494766119999999887e+02 1.957880000000000065e+00
1.494938600000000122e+02 1.678911000000000042e+00
1.494946930000000123e+02 1.690830999999999973e+00
1.494886999999999944e+02 1.659623999999999988e+00
1.495016249999999900e+02 2.569640000000000146e+00
1.495051750000000084e+02 2.603409000000000084e+00
1.494672869999999989e+02 2.299482999999999944e+00
1.494769650000000070e+02 2.624373999999999985e+00
1.494779320000000098e+02 2.642436000000000007e+00
1.494791769999999929e+02 2.649232000000000031e+00
1.494727530000000115e+02 2.627073000000000214e+00
1.494903270000000077e+02 2.383259999999999934e+00
1.494949169999999867e+02 2.674128000000000061e+00
1.494946180000000027e+02 2.673607000000000067e+00
1.495071719999999971e+02 1.823692000000000091e+00
1.495025960000000111e+02 1.808840999999999921e+00
1.495040099999999939e+02 1.823484000000000105e+00
1.495089729999999975e+02 2.739669000000000132e+00
1.495055780000000141e+02 2.724423999999999957e+00
1.495024720000000116e+02 2.721083000000000141e+00
1.495102129999999931e+02 2.767437999999999843e+00
1.495223080000000095e+02 2.468764000000000181e+00
1.495213829999999859e+02 2.463721000000000050e+00
1.495229500000000087e+02 2.473930999999999880e+00
1.495058789999999931e+02 1.889204000000000105e+00
1.495064110000000142e+02 1.885969999999999924e+00
1.495391930000000116e+02 1.592319999999999958e+00
1.495370570000000043e+02 1.588100000000000067e+00
1.495418200000000013e+02 1.617188000000000070e+00
1.495373089999999934e+02 1.609223999999999988e+00
1.495369780000000048e+02 1.603698999999999986e+00
1.495440580000000068e+02 2.564303000000000221e+00
1.495484600000000057e+02 2.577643000000000129e+00
1.495030879999999911e+02 2.656331999999999915e+00
1.494999489999999867e+02 2.643930999999999809e+00
1.495024290000000065e+02 2.658606999999999942e+00
1.494946720000000084e+02 2.629853000000000218e+00
1.494959709999999973e+02 2.628890999999999867e+00
1.495068139999999914e+02 2.353145000000000042e+00
1.495077300000000093e+02 2.360362999999999989e+00
1.495099659999999915e+02 2.377394999999999925e+00
1.495062839999999937e+02 2.364310000000000134e+00
1.495102310000000045e+02 2.387239999999999807e+00
1.495050390000000107e+02 2.359922000000000075e+00
1.495279989999999941e+02 2.730995000000000061e+00
1.495257019999999955e+02 2.718383999999999912e+00
1.495312950000000001e+02 2.757512000000000185e+00
1.495308609999999874e+02 2.758812999999999960e+00
1.495445919999999944e+02 2.490587000000000106e+00
1.495404849999999897e+02 2.476319000000000159e+00
1.495070059999999899e+02 2.804135000000000044e+00
1.495016970000000072e+02 2.787793000000000188e+00
1.495058779999999956e+02 2.814318999999999793e+00
1.495056109999999876e+02 2.816030000000000033e+00
1.495117040000000088e+02 2.224959000000000131e+00
1.495104059999999890e+02 2.219546999999999937e+00
1.495075170000000071e+02 2.538203999999999905e+00
1.495054089999999860e+02 2.529894000000000087e+00
1.495188339999999982e+02 2.864370000000000083e+00
1.495205430000000035e+02 2.874315000000000175e+00
1.495132270000000005e+02 2.851545999999999914e+00
1.495122029999999995e+02 2.856155999999999917e+00
1.495158270000000016e+02 2.557282999999999973e+00
1.495213520000000074e+02 2.569799000000000166e+00
1.495356069999999988e+02 2.330665999999999904e+00
1.495314889999999934e+02 2.304499999999999993e+00
1.495356480000000090e+02 2.314906000000000130e+00
1.495332200000000000e+02 2.292129999999999779e+00
1.495385389999999859e+02 2.322287000000000212e+00
1.498419409999999914e+02 2.390591999999999828e+00
1.498476019999999949e+02 2.418801999999999897e+00
1.498065440000000024e+02 1.810483000000000064e+00
1.498137890000000141e+02 1.852878999999999943e+00
1.498120759999999905e+02 2.767031999999999936e+00
1.498110580000000027e+02 2.763832999999999984e+00
1.498238920000000007e+02 2.122656000000000098e+00
1.498281250000000000e+02 2.151346000000000203e+00
1.498213259999999991e+02 2.124172999999999867e+00
1.498279620000000136e+02 2.164315999999999907e+00
1.498518300000000067e+02 1.893974999999999964e+00
1.498479739999999936e+02 1.876414000000000026e+00
1.498489519999999970e+02 1.889990999999999977e+00
1.498417230000000018e+02 1.867442999999999964e+00
1.498464350000000138e+02 2.187726000000000059e+00
1.498478790000000060e+02 2.197156999999999805e+00
1.498408479999999940e+02 2.180182999999999982e+00
1.498715970000000084e+02 1.950452999999999992e+00
1.498650309999999877e+02 1.920164999999999900e+00
1.498620950000000107e+02 1.909440999999999944e+00
1.498739019999999869e+02 2.850136000000000003e+00
1.503879560000000026e+02 1.916579000000000033e+00
1.504192520000000002e+02 2.214074000000000098e+00
1.504213029999999947e+02 1.701082999999999901e+00
1.504282190000000128e+02 2.061884000000000050e+00
1.504242399999999975e+02 2.039038000000000128e+00
1.504352020000000039e+02 1.851847000000000021e+00
1.504160400000000095e+02 1.853985999999999912e+00
1.504308910000000026e+02 2.750722000000000111e+00
1.504784500000000094e+02 1.828553000000000095e+00
1.504532089999999869e+02 2.407321000000000044e+00
1.504575670000000116e+02 2.045148000000000188e+00
1.504784329999999954e+02 2.377930999999999795e+00
1.504511909999999943e+02 1.766755000000000075e+00
1.504620669999999905e+02 2.073776000000000064e+00
1.503473879999999951e+02 1.898460999999999954e+00
1.503439349999999877e+02 1.881906000000000079e+00
1.503038380000000132e+02 2.791891999999999818e+00
1.503028070000000014e+02 2.793881999999999977e+00
1.503111110000000110e+02 1.604994000000000032e+00
1.503671280000000081e+02 1.624243000000000103e+00
1.503350550000000112e+02 2.246134000000000075e+00
1.503305599999999913e+02 2.225670000000000037e+00
1.503305660000000046e+02 2.221411999999999942e+00
1.503320699999999874e+02 2.243246000000000073e+00
1.503530959999999936e+02 1.960742999999999903e+00
1.503496979999999894e+02 1.948301000000000061e+00
1.503500449999999944e+02 1.956571999999999978e+00
1.503517500000000098e+02 1.972717000000000054e+00
1.503308700000000044e+02 1.702206000000000108e+00
1.503251449999999920e+02 1.668496999999999897e+00
1.503284409999999980e+02 1.680708000000000091e+00
1.503333810000000028e+02 1.706590000000000051e+00
1.503307529999999872e+02 1.681535999999999920e+00
1.497853509999999915e+02 2.389257999999999882e+00
1.497876899999999978e+02 2.687390999999999863e+00
1.497917290000000037e+02 2.723659000000000052e+00
1.497750360000000001e+02 2.416275000000000173e+00
1.497757450000000006e+02 2.421577999999999786e+00
1.497762859999999989e+02 2.431777999999999995e+00
1.497719639999999970e+02 2.410080999999999918e+00
1.497717590000000030e+02 2.761963999999999864e+00
1.497660679999999900e+02 2.735510000000000108e+00
1.497743399999999951e+02 2.455198999999999909e+00
1.497755359999999882e+02 2.482568999999999804e+00
1.497749489999999923e+02 2.483518999999999810e+00
1.497951380000000086e+02 2.236616000000000160e+00
1.497879770000000121e+02 2.215635999999999939e+00
1.498022109999999998e+02 1.628902999999999990e+00
1.497988960000000134e+02 1.616497999999999990e+00
1.495077650000000062e+02 2.277331999999999912e+00
1.495074610000000064e+02 2.281464999999999854e+00
1.495003450000000100e+02 2.245889000000000024e+00
1.495007510000000082e+02 2.248546000000000156e+00
1.494965269999999862e+02 1.720971999999999946e+00
1.494972309999999993e+02 1.726720000000000033e+00
1.494994609999999966e+02 1.741627000000000036e+00
1.495001929999999959e+02 2.031747000000000192e+00
1.495112379999999916e+02 1.761109999999999953e+00
1.495341400000000078e+02 2.119381000000000181e+00
1.495251829999999984e+02 2.069643000000000121e+00
1.495336929999999995e+02 2.119847000000000037e+00
1.495331820000000107e+02 2.443979000000000124e+00
1.495265770000000032e+02 2.409654999999999880e+00
1.494849619999999959e+02 2.757597000000000076e+00
1.495389600000000030e+02 2.143464999999999954e+00
1.495423240000000078e+02 2.166180999999999912e+00
1.495032390000000078e+02 2.490409999999999791e+00
1.494992279999999880e+02 2.479743000000000031e+00
1.494950609999999926e+02 2.454158000000000062e+00
1.495373079999999959e+02 1.899380999999999986e+00
1.495316559999999981e+02 1.865264999999999951e+00
1.495102890000000002e+02 1.613685999999999954e+00
1.495184319999999900e+02 1.911464999999999970e+00
1.495179779999999994e+02 1.914107000000000003e+00
1.495545439999999928e+02 1.646546999999999983e+00
1.495596649999999954e+02 1.674210999999999894e+00
1.495599579999999946e+02 1.663106999999999891e+00
1.495621329999999887e+02 1.663985000000000047e+00
1.495479860000000087e+02 1.981970000000000010e+00
1.495455430000000092e+02 1.974747000000000030e+00
1.495359789999999975e+02 2.608813000000000049e+00
1.495418369999999868e+02 2.639012999999999831e+00
1.495461830000000134e+02 2.653194000000000052e+00
1.495455509999999890e+02 2.642637999999999820e+00
1.502058649999999886e+02 2.219183000000000128e+00
1.502387889999999970e+02 1.659836000000000089e+00
1.502398680000000013e+02 1.671049999999999924e+00
1.502351920000000121e+02 1.653008999999999951e+00
1.502444040000000030e+02 1.962261999999999951e+00
1.502460839999999962e+02 1.979562999999999962e+00
1.502452590000000043e+02 1.980075999999999947e+00
1.502449279999999874e+02 1.969970999999999917e+00
1.502449349999999981e+02 1.978078999999999921e+00
1.502423799999999972e+02 1.978901999999999939e+00
1.502381499999999903e+02 1.950117000000000100e+00
1.502458110000000033e+02 2.272482000000000113e+00
1.502486900000000105e+02 2.297169999999999934e+00
1.502629499999999894e+02 2.025004000000000026e+00
1.502318060000000060e+02 2.363971999999999962e+00
1.502385140000000092e+02 2.094577000000000133e+00
1.502375010000000088e+02 2.099988999999999884e+00
1.502580010000000073e+02 2.395366000000000106e+00
1.502579240000000027e+02 2.404208000000000123e+00
1.502914260000000013e+02 2.471516999999999964e+00
1.502845279999999946e+02 2.433971000000000107e+00
1.502447929999999872e+02 1.835234000000000032e+00
1.502722329999999999e+02 2.195554000000000006e+00
1.502689660000000060e+02 2.199510000000000076e+00
1.502929929999999956e+02 2.518886999999999876e+00
1.502846539999999891e+02 2.486838999999999800e+00
1.502550799999999924e+02 2.826915000000000067e+00
1.502547720000000027e+02 2.829946000000000073e+00
1.502581549999999879e+02 2.223917000000000144e+00
1.502570149999999956e+02 2.211835999999999913e+00
1.502645540000000040e+02 2.254649999999999821e+00
1.503078449999999862e+02 2.530609999999999804e+00
1.504421979999999905e+02 2.383094999999999963e+00
1.504100860000000068e+02 1.767414999999999958e+00
1.504110780000000034e+02 1.778540000000000010e+00
1.496322529999999915e+02 2.339230000000000143e+00
1.496711009999999931e+02 2.645153000000000088e+00
1.496407639999999901e+02 2.677690000000000126e+00
1.496725959999999986e+02 2.051082000000000072e+00
1.496484969999999919e+02 2.097233999999999821e+00
1.496931209999999908e+02 2.134383999999999837e+00
1.496713750000000118e+02 2.106667999999999985e+00
1.496710759999999993e+02 1.991144999999999943e+00
1.496753060000000062e+02 2.598778999999999950e+00
1.496424130000000048e+02 1.751373999999999986e+00
1.496636369999999943e+02 1.758723000000000036e+00
1.496918320000000051e+02 2.083187999999999818e+00
1.496695019999999943e+02 2.071683000000000163e+00
1.496679849999999874e+02 2.739078000000000124e+00
1.496608950000000107e+02 2.698665000000000092e+00
1.496642809999999884e+02 2.718484000000000123e+00
1.496689670000000092e+02 2.134886999999999979e+00
1.496497170000000096e+02 2.114195000000000046e+00
1.497781510000000083e+02 2.428119999999999834e+00
1.497633510000000001e+02 2.440116000000000174e+00
1.497550889999999981e+02 1.812349999999999905e+00
1.497924800000000118e+02 2.747184999999999988e+00
1.497786529999999914e+02 2.761385000000000201e+00
1.497765890000000013e+02 2.753448000000000118e+00
1.497818949999999916e+02 2.169165000000000010e+00
1.498235259999999869e+02 2.227450999999999848e+00
1.497821509999999989e+02 2.823922000000000043e+00
1.497941830000000039e+02 1.638668000000000013e+00
1.497796769999999924e+02 2.506545000000000023e+00
1.498186310000000105e+02 1.922936999999999896e+00
1.498244259999999883e+02 1.956798000000000037e+00
1.498331550000000050e+02 1.992161999999999988e+00
1.497947870000000137e+02 1.969581999999999944e+00
1.495455350000000010e+02 2.444981999999999989e+00
1.495467130000000111e+02 2.448961000000000165e+00
1.495553950000000043e+02 2.491321999999999814e+00
1.506372939999999971e+02 2.297979000000000216e+00
1.506339450000000113e+02 2.290376999999999885e+00
1.506295379999999966e+02 2.261658999999999864e+00
1.506284159999999872e+02 2.256679000000000102e+00
1.506169930000000079e+02 2.616178999999999810e+00
1.506186979999999949e+02 2.328265000000000029e+00
1.506232210000000009e+02 2.064744999999999830e+00
1.506239449999999920e+02 2.051988999999999841e+00
1.506245879999999886e+02 2.051311000000000107e+00
