# ra   dec 
1.500894658192017062e+02 2.766712283567233754e+00
1.496294634032759348e+02 2.587074126254174100e+00
1.499053041939270940e+02 2.850442960356169397e+00
1.502192465931491085e+02 2.403250494299213003e+00
1.501394114731012905e+02 2.861950952692546846e+00
1.504581170560100531e+02 2.402371427970346751e+00
1.495776849773984054e+02 2.660098037815204375e+00
1.505586753842390806e+02 2.808003008395302036e+00
1.505599529963723739e+02 2.648796136737710860e+00
1.494171712702718935e+02 2.250812324658319596e+00
1.499348710674464371e+02 2.875880677111077421e+00
1.498620860401605341e+02 1.909370686923930638e+00
1.501250666691434787e+02 2.861753360488990428e+00
1.500550092399604409e+02 2.660207030590750144e+00
1.495773887346471156e+02 2.652387778185439693e+00
1.506319794362298126e+02 2.799654293849731967e+00
1.503042488978247491e+02 2.835529231140248463e+00
1.495312606435909117e+02 2.599245716693117991e+00
1.498268940665417119e+02 2.855537916292579581e+00
1.502008937397667694e+02 2.404220930676484791e+00
1.506053704574651704e+02 2.836111786773915622e+00
1.497026731927678895e+02 2.202496902326509520e+00
1.497719236535869811e+02 2.876400305765430598e+00
1.495364799025796572e+02 2.000255841644004384e+00
1.500441086602552048e+02 2.178943708243498811e+00
1.504165271395431773e+02 2.398788314087245244e+00
1.499239761259646571e+02 2.017142220942979680e+00
1.499539284272367468e+02 1.990586203679421962e+00
1.502457319711163848e+02 2.663625432236334856e+00
1.495554069451032433e+02 2.642943322537149253e+00
1.500027962502545904e+02 2.890701853276205213e+00
1.498365488588119092e+02 1.981153230412025179e+00
1.499417103012477526e+02 2.802594111559208567e+00
1.502117597292957214e+02 2.717617474075596284e+00
1.495866103819404316e+02 2.037099150711439766e+00
1.504926249116750512e+02 2.458240084927400648e+00
1.498323435877059069e+02 2.555865419434748986e+00
1.501351021496894589e+02 2.399418333388304791e+00
1.497270720953234218e+02 2.357742857177652862e+00
1.497461398143161944e+02 2.560928361577579526e+00
1.501808332064652234e+02 2.522250426532002265e+00
1.501819967530687450e+02 2.569836237837290760e+00
1.500321972754917113e+02 2.612724264754388681e+00
1.496078504353025949e+02 2.717252195527374070e+00
1.504826197842681950e+02 2.458584024252330025e+00
1.494770894954199605e+02 2.231403760472481235e+00
1.503896821568145583e+02 2.398487589275913212e+00
1.503338931821599544e+02 2.328623394694836257e+00
1.503095679402248948e+02 2.399128441257125655e+00
1.494453955768017863e+02 2.360481658320830345e+00
1.505158409995416662e+02 2.813053051847669295e+00
1.502993700963052106e+02 2.835294581125015867e+00
1.494192825435862915e+02 2.638579832927615332e+00
1.494915336724727126e+02 2.448935353346830102e+00
1.495326341401124353e+02 2.241231235341327288e+00
1.496327106997028409e+02 2.158226961870818084e+00
1.503242160591300660e+02 2.385928311076354280e+00
1.504624882865393829e+02 2.829955054968412043e+00
1.499124403425055334e+02 2.200322076521184833e+00
1.503720270373259495e+02 2.408583519808655815e+00
1.503589743546451416e+02 2.526925548066611960e+00
1.505144988223841267e+02 2.837199053005876603e+00
1.503865911238418391e+02 2.387450831199660062e+00
1.504603087633181815e+02 2.457387359922853953e+00
1.504680708666990085e+02 2.470576361131950893e+00
1.497780802098684489e+02 2.161199286482395010e+00
1.501309006681407823e+02 2.402823149740846098e+00
1.497221046668128395e+02 2.321581100159814337e+00
1.499567774899740016e+02 2.409241159904790042e+00
1.503614168908854651e+02 2.388206046091324364e+00
1.503469742577866555e+02 2.609498691321348485e+00
1.495899799344167604e+02 2.102455149580715776e+00
1.506725968580863935e+02 2.897846680727971691e+00
1.495129767763407358e+02 2.667799813461143810e+00
1.497011596819003216e+02 2.145454994205035160e+00
1.496237531391610673e+02 2.039636684886317219e+00
1.499385763585784161e+02 2.600495413696783498e+00
1.497248243694568828e+02 2.512327331368124028e+00
1.497840498320826157e+02 2.870057580641619310e+00
1.495049018831604712e+02 2.552674687619650662e+00
1.501940449800872841e+02 2.326990453121813296e+00
1.502040422005637481e+02 2.163304821363420061e+00
1.504454687867931000e+02 2.458564068874898645e+00
1.495990735128195013e+02 2.423883431541577149e+00
1.497668021589079217e+02 2.887223086883990764e+00
1.497334119913332984e+02 2.511172071706285980e+00
1.494682397423206908e+02 2.689420489770723233e+00
1.499433988434452090e+02 2.519907479708720643e+00
1.497332128178433663e+02 2.301256702997412695e+00
1.499749743511185898e+02 2.446518047534391282e+00
1.499092102753412803e+02 2.756978520942326316e+00
1.498908884634345497e+02 2.171309228227849442e+00
1.501430720179563139e+02 2.763976116734818689e+00
1.496088340312171567e+02 2.413964280743210900e+00
1.494483153197838874e+02 2.236161887423848693e+00
1.495160666684190858e+02 2.662627061372053738e+00
1.504990959760063731e+02 2.444914961058356706e+00
1.499677435443646516e+02 2.812767577670750807e+00
1.505321321759662965e+02 2.449558806590583782e+00
1.500216265794223602e+02 2.678970557217914550e+00
1.499681284508874910e+02 2.780521135143823042e+00
1.496615569180936234e+02 2.577890400955335615e+00
1.504385570139088770e+02 2.708431014808976744e+00
1.499238943624921774e+02 2.283135391807565640e+00
1.504351211513766486e+02 2.448331315522650264e+00
1.496823076842946136e+02 2.237433841255961564e+00
1.495904830863466373e+02 2.097671741125089806e+00
1.497392088812657107e+02 2.054479952639574503e+00
1.502229844163808821e+02 2.574232653951857408e+00
1.506328266671821439e+02 2.811537972100257132e+00
1.500837451102497653e+02 2.145957642560269552e+00
1.498094495818420171e+02 2.377454514461368351e+00
1.496558026943190782e+02 1.956275824565152588e+00
1.501501518247405613e+02 2.236174996433448303e+00
1.499451438260974498e+02 2.820413268773562798e+00
1.498190745433497568e+02 2.582587927922452842e+00
1.496383266556402134e+02 2.393227072786101139e+00
1.499631049733477255e+02 2.653325788295211041e+00
1.498876058952146195e+02 2.841760353358707025e+00
1.501658488059810850e+02 2.524413317982976857e+00
1.496348331666224567e+02 2.536395863596837774e+00
1.506820730707578377e+02 2.785522950922600938e+00
1.496764616232531466e+02 2.899776110271443219e+00
1.496859275535142899e+02 2.521667478438618826e+00
1.504515646734391225e+02 2.500305385995034158e+00
1.504924069203822796e+02 2.457980251701150642e+00
1.498644802535551719e+02 2.676394872758227628e+00
1.499409596594990717e+02 2.521528295675387721e+00
1.494548988464588319e+02 2.546225834251351738e+00
1.497385533700058886e+02 2.578883754703875653e+00
1.499843712955089075e+02 2.702891358695256319e+00
1.495098368840601495e+02 2.237267190911073289e+00
1.500009599386769708e+02 2.692746859658701641e+00
1.504453529814882131e+02 2.691928921236807604e+00
1.498603210819686069e+02 2.896236462643633214e+00
1.499829827285209092e+02 2.457204762037892287e+00
1.499101579752158102e+02 2.456217447110378593e+00
1.497527019968114530e+02 2.174112688394799431e+00
1.500470723868426148e+02 2.180451598586317541e+00
1.502544060479170582e+02 2.559066635058607986e+00
1.504383318574155908e+02 2.568634389480487279e+00
1.505198526950388498e+02 2.753586993538463812e+00
1.497444703259595258e+02 2.405387612334912717e+00
1.499495375603847265e+02 2.522300226426228420e+00
1.504809776026553152e+02 2.782340776017831807e+00
1.499518663292304268e+02 2.208776509349529960e+00
1.506976529601723769e+02 2.807243883826838537e+00
1.497078628211297939e+02 2.096225765702949495e+00
1.506981348703751564e+02 2.786107591672259964e+00
1.497116985819457682e+02 2.421755085731190249e+00
1.494774168888231145e+02 2.297842924225862671e+00
1.505313433418957061e+02 2.749048515209744359e+00
1.497521290649563923e+02 2.401262963338482770e+00
1.505003524702466962e+02 2.890682647402835315e+00
1.496334787868039200e+02 1.974550545070068663e+00
1.502209210479620651e+02 2.496308070096897147e+00
1.501883447635067341e+02 2.866694794518329203e+00
1.499341404867818142e+02 2.820628070325853720e+00
1.498508428093132352e+02 2.354203084061182505e+00
1.501947563854668886e+02 2.229858758434756894e+00
1.500773326174182500e+02 2.574032099866036649e+00
1.507295640799361252e+02 2.814036966757811342e+00
1.497455609438200099e+02 2.210494111315286947e+00
1.501848316786555984e+02 2.507945382949970270e+00
1.505015903557386423e+02 2.467590701904931016e+00
1.503716229913196401e+02 2.551847383843106165e+00
1.502230930749861102e+02 2.183415975182036117e+00
1.503398481439284922e+02 2.345532043041676840e+00
1.502764040135335506e+02 2.318770655932521407e+00
1.499551331144167250e+02 2.340267867591103723e+00
1.494923625812011778e+02 2.555625088586275684e+00
1.499337148637286816e+02 1.946281934672141833e+00
1.499385600311845224e+02 2.862400782837051239e+00
1.501012644776184857e+02 2.366177918125111024e+00
1.504509667096235717e+02 2.894421707348806994e+00
1.502661921224157027e+02 2.287168385906457324e+00
1.494085475099630003e+02 2.286317177667379852e+00
1.498839857766505759e+02 2.343724708941023138e+00
1.496487235272684302e+02 2.275064901673994555e+00
1.496282509605869393e+02 1.911029114452216682e+00
1.495071110110626478e+02 2.315889830428680352e+00
1.504133088882399818e+02 2.597372409154120820e+00
1.501763799494523255e+02 2.332549547573857573e+00
1.503223472434760026e+02 2.885516528747436027e+00
1.504300428348678906e+02 2.547746298764147710e+00
1.500441406622298075e+02 2.195831717965141205e+00
1.500677112986096517e+02 2.653259959773912602e+00
1.499576304071522941e+02 2.198998332106472109e+00
1.496184907053388145e+02 2.365304203025864194e+00
1.496020494107234811e+02 2.392683659786206896e+00
1.501265270404705916e+02 2.859982334776433266e+00
1.496407870753015743e+02 2.782041559665322961e+00
1.499351486490252796e+02 1.944891935225071311e+00
1.505276064431611189e+02 2.780375229538838422e+00
1.498525308383574952e+02 2.342587189879798970e+00
1.500657395789374959e+02 2.267254625578944971e+00
1.502393287210436199e+02 2.416466173438126752e+00
1.501699834782240544e+02 2.728081143534165420e+00
1.504720730901971422e+02 2.856894467231475776e+00
1.500356917437616460e+02 2.173591446410962913e+00
1.500486124196202695e+02 2.741124319868942116e+00
1.497677197784225314e+02 1.980040616862845937e+00
1.499521578227554244e+02 2.896303715531005629e+00
1.496217386687139594e+02 2.203537345965312255e+00
1.495158127442155944e+02 2.557259054657467612e+00
1.500830523758685615e+02 2.175351346833178212e+00
1.497612707514892065e+02 2.545887738210630413e+00
1.500112852519035300e+02 2.717532495402077419e+00
1.499343447930160096e+02 2.199642264758320476e+00
1.501197428569162469e+02 2.879793396691078033e+00
1.496097830360676824e+02 2.711451903934838814e+00
1.502598356433077527e+02 2.287455864901617897e+00
1.504512569926203582e+02 2.525659341527447754e+00
1.507842519770402987e+02 2.810474353152437210e+00
1.497265396910491120e+02 2.205773252775949711e+00
1.497058134560925566e+02 2.419796275183372813e+00
1.497704305326068663e+02 2.388954298844220503e+00
1.498516596411847388e+02 2.339846983394817670e+00
1.507411870391751165e+02 2.824175229078331739e+00
1.499704894113896501e+02 2.199440765306642120e+00
1.498938881586294372e+02 2.871828086228398913e+00
1.505821236031643195e+02 2.722383258263654682e+00
1.498783738220384976e+02 2.106620902541108897e+00
1.502270173149615857e+02 2.790411278074652834e+00
1.507144703757942352e+02 2.808480738404361965e+00
1.498982654565254791e+02 2.871203019883968199e+00
1.502958557731371911e+02 2.883374850808987144e+00
1.498436737027816150e+02 2.883124467165568028e+00
1.497346583842981147e+02 1.928921114638480594e+00
1.500527211584816882e+02 2.861443189551984734e+00
1.498733471309935226e+02 2.872223302673523992e+00
1.499462363978655617e+02 2.288986070797821792e+00
1.494964342642973918e+02 2.230955534665698625e+00
1.495965653416113241e+02 2.579421089459605909e+00
1.499110233121336648e+02 2.288172519342373867e+00
1.498243837297210348e+02 2.745853047393207458e+00
1.495874664398226059e+02 2.481442864317542352e+00
1.496998303703295790e+02 1.966503905459126456e+00
1.501624105380452079e+02 2.583274488300554506e+00
1.498990255698950591e+02 2.873084595745257541e+00
1.499294462283370706e+02 2.618071709491214705e+00
1.499230469526737579e+02 2.480883115349394874e+00
1.501322404959709900e+02 2.587920431440309699e+00
1.502538871315569793e+02 2.309024521146548548e+00
1.501568347024613956e+02 2.542576079691491131e+00
1.499325635509015342e+02 2.756229527910338817e+00
1.505209620629688345e+02 2.625430003776850985e+00
1.504787029874229916e+02 2.421522091584111802e+00
1.500786142458159986e+02 2.585507786019566989e+00
1.497000204904000498e+02 2.534810607478100941e+00
1.494342730977436418e+02 2.575286795091908054e+00
1.500895864671595632e+02 2.214862561192346035e+00
1.494913009168203928e+02 2.528951881289735582e+00
1.502307937176551320e+02 2.578169217251517153e+00
1.505206535038335289e+02 2.587506544434893474e+00
1.495906273581879589e+02 1.947816511746967683e+00
1.501599435831470259e+02 2.427651139381778123e+00
1.504671054808748067e+02 2.419912836699089187e+00
1.504406711245325425e+02 2.602200779245556816e+00
1.506733771888678177e+02 2.647419928466652639e+00
1.502141894469961869e+02 2.579459867943773244e+00
1.502463116918615071e+02 2.299047948697900523e+00
1.504298220730482569e+02 2.840331988928953777e+00
1.505101601671194373e+02 2.597023933146211050e+00
1.496974315741598502e+02 2.616224873099007642e+00
1.499242354640391000e+02 2.149829097118219234e+00
1.495703820128063342e+02 2.401676304258201000e+00
1.504587103823057248e+02 2.408972876137292829e+00
1.501713237655608566e+02 2.581739362286368689e+00
1.504537927363218444e+02 2.654212828485256193e+00
1.504539284142114184e+02 2.418662109384854819e+00
1.507440168442881827e+02 2.764077679126164533e+00
1.499996607772295079e+02 2.644228709363714458e+00
1.500318694287351775e+02 2.723349531828353154e+00
1.505063766983483333e+02 2.579376703092370438e+00
1.494860397818941351e+02 2.122052625247235813e+00
1.494288957616163316e+02 2.686370267254051925e+00
1.500881900587068003e+02 2.589600397854284530e+00
1.500404396813534049e+02 2.759308121315265705e+00
1.498778384408608417e+02 2.170435471524868820e+00
1.504647649913378018e+02 2.416086748919465954e+00
1.502575987451845378e+02 2.338422536420801556e+00
1.503454285111847071e+02 2.298744089895790932e+00
1.496923174786985271e+02 1.965433698800168383e+00
1.495071652636058559e+02 2.086809683925794356e+00
1.497296870432585365e+02 2.548271251031315465e+00
1.499429626273973781e+02 2.514080525952154588e+00
1.498918038580591485e+02 2.792273356531333128e+00
1.497147663154814836e+02 1.964982954473304844e+00
1.495359720195487796e+02 2.618538164323334083e+00
1.499563396148630829e+02 2.529783494338956995e+00
1.496820665802432870e+02 1.932495841010020809e+00
1.500149781781029787e+02 2.609672126471867415e+00
1.496231194155629680e+02 2.402994209257861780e+00
1.495645718640370774e+02 2.229806342059090341e+00
1.501301619539399326e+02 2.338804638865991326e+00
1.504973615703082714e+02 2.593776536306993119e+00
1.504749968068407782e+02 2.415447195797488344e+00
1.494014378948706678e+02 2.564937379774122395e+00
1.500395973279704265e+02 2.355835201090573428e+00
1.499455018032298881e+02 2.438218844338630564e+00
1.498856520146706544e+02 2.352856338509274448e+00
1.504750582484955999e+02 2.613665111810379749e+00
1.504598105247935393e+02 2.642202375670571257e+00
1.495875362874542986e+02 2.109897991735218525e+00
1.500982722693654239e+02 2.757715597056026535e+00
1.496635936484573506e+02 2.085203777222050192e+00
1.495803216638138053e+02 2.620488775713698093e+00
1.502382629578150386e+02 2.298893429791539766e+00
1.496512431269790397e+02 2.794062778773974465e+00
1.499196466261969647e+02 2.353868216618056231e+00
1.502074069107686398e+02 2.286987459374200338e+00
1.504990251135085089e+02 2.783755009159464500e+00
1.499133272973080295e+02 2.438230023009249514e+00
1.504188730151025482e+02 2.486066250460532867e+00
1.500537893491152204e+02 2.589674879535986740e+00
1.498391909894749574e+02 2.398043935066998866e+00
1.494947354102203576e+02 2.247924457278195565e+00
